id_compra,cliente,producto,categoria,precio,fecha_compra
16305,Amelia Yolanda Rodríguez,Cloro Clorox,Limpieza,2065.84,2025-05-16
16306,Danny García,Fríjoles Diana,Alimentos,5188.97,2025-04-11
16307,Manuel Gildardo Márquez,Trigo Integral,Granos,7250.71,2025-10-07
16308,Gustavo Salas Mendoza,Detergente Ariel,Limpieza,2588.91,2025-10-12
16309,Alberto Rodríguez Mendoza,Leche Alquería,Bebidas,24733.95,2025-08-07
16310,Mauricio Juan Rodríguez,Harina Pan,Alimentos,10729.22,2024-11-27
16311,Andrés Ramírez Valencia,Trigo Integral,Granos,18841.97,2025-04-08
16312,Carmen Luz Ríos Restrepo,Gaseosa Postobón Manzana,Bebidas,29103.55,2025-02-05
16313,María Melo,Maíz Blanco,Granos,2911.37,2025-01-05
16314,Eugenia Jaramillo Martínez,Harina Pan,Alimentos,21984.78,2025-02-24
16315,Leandro Ruiz,Jabón Rey,Limpieza,4999.12,2025-03-19
16316,Cecilia Mercado Hoyos,Desinfectante Fabuloso,Limpieza,29245.48,2024-12-15
16317,Javier Ríos Forero,Cloro Clorox,Limpieza,18690.84,2025-05-10
16318,Nelson Manuel Rico Muñoz,Atún Van Camps,Alimentos,23736.93,2024-10-28
16319,Claudia Sepúlveda Meza,Maíz Blanco,Granos,10187.66,2024-12-19
16320,Katherine Pérez Molina,Lavaloza Axion,Limpieza,15303.16,2025-03-08
16321,Alberto Fernando Acevedo,Detergente Ariel,Limpieza,22081.21,2025-10-15
16322,Sara Martínez Páez,Arveja Verde,Granos,10438.17,2025-06-06
16323,Hernán Andrés López,Lentejas Ramo,Granos,26281.47,2025-05-26
16324,Humberto Quintero Cifuentes,Detergente Ariel,Limpieza,20820.43,2025-05-23
16325,Edgar Chaparro,Maíz Pira,Granos,16624.0,2024-11-19
16326,Luz Amanda Manrique,Gaseosa Postobón Manzana,Bebidas,16262.5,2025-05-15
16327,Matilde María González Velasco,Fríjoles Diana,Alimentos,20203.46,2025-09-27
16328,Diana Acevedo Palacios,Agua Brisa con gas,Bebidas,21091.19,2025-05-29
16329,Hernando Guillermo Cáceres,Leche Alquería,Bebidas,13605.71,2025-04-07
16330,Ángela Nancy Gómez Giraldo,Té Lipton Durazno,Bebidas,18513.86,2025-08-06
16331,Karen Perdomo Guzmán,Papel Higiénico Familia,Limpieza,15137.51,2025-05-01
16332,María Yanet Restrepo,Jugo Hit,Bebidas,11004.79,2025-02-28
16333,Fabián Vera,Gaseosa Postobón Manzana,Bebidas,2904.75,2025-09-29
16334,Martha Catalina Velásquez,Agua Brisa con gas,Bebidas,29932.3,2025-03-15
16335,Alberto Hurtado Hurtado,Agua Cristal,Bebidas,20027.21,2025-05-10
16336,Liliana Lina Henao Osorio,Maíz Pira,Granos,26056.35,2025-03-29
16337,Óscar Gómez Sandoval,Toallas de Cocina Scott,Limpieza,21125.74,2024-10-29
16338,Héctor Restrepo,Jugo Hit,Bebidas,10148.63,2025-10-10
16339,José Martínez Ospino,Fríjoles Diana,Alimentos,29393.37,2025-01-07
16340,Laura Alba Gómez Cabrera,Cloro Clorox,Limpieza,27100.96,2024-10-27
16341,David Camilo Ruiz Arroyo,Sal Refisal,Alimentos,10726.76,2025-07-23
16342,Omar Edward Medina,Jabón Rey,Limpieza,5365.72,2024-10-18
16343,Libardo Becerra Palacio,Maíz Pira,Granos,12301.04,2024-12-21
16344,María Arango Romero,Papel Higiénico Familia,Limpieza,3128.49,2025-10-04
16345,Yolima Elsy Angulo,Té Lipton Durazno,Bebidas,7395.82,2024-11-22
16346,Paula Lara,Coca-Cola,Bebidas,19005.68,2024-12-25
16347,Alonso Jhoan Camacho,Lentejas Ramo,Granos,28202.79,2025-01-03
16348,Miguel Vergara,Arveja Verde,Granos,26925.91,2025-06-23
16349,Gregorio Garzón Guerra,Jabón Rey,Limpieza,12933.12,2025-06-12
16350,Blanca Morales,Cloro Clorox,Limpieza,12090.55,2025-09-17
16351,Mercedes López Molina,Maíz Blanco,Granos,5236.44,2025-03-18
16352,Aida Ayala,Cloro Clorox,Limpieza,16686.24,2024-11-10
16353,María Lilian Gómez,Lentejas Ramo,Granos,11232.14,2025-09-12
16354,Carlos Perdomo Acosta,Maíz Blanco,Granos,4220.7,2025-03-13
16355,Alexandra Ríos Cortés,Arveja Verde,Granos,10769.18,2024-12-15
16356,Pedro Ardila Álvarez,Jugo de Guayaba del Valle,Bebidas,5604.57,2025-05-27
16357,Elmer Sánchez Rincón,Harina Pan,Alimentos,3983.68,2024-11-09
16358,Antonio Becerra,Agua Brisa con gas,Bebidas,9048.68,2025-07-05
16359,Dany López,Agua Cristal,Bebidas,18413.42,2025-01-21
16360,María Martínez,Sal Refisal,Alimentos,19485.43,2024-12-18
16361,Stiven Rosero Toro,Jugo de Guayaba del Valle,Bebidas,15063.44,2025-04-13
16362,Lina Rojas Salazar,Maíz Blanco,Granos,12383.57,2025-09-13
16363,Cindy Pérez Arango,Coca-Cola,Bebidas,12065.06,2025-06-17
16364,Ramón Suárez Orozco,Papel Higiénico Familia,Limpieza,8667.25,2025-04-17
16365,Oswaldo Sánchez Orozco,Sal Refisal,Alimentos,19549.8,2025-03-05
16366,Leidy Zoraida Quintero,Maíz Blanco,Granos,8407.53,2025-01-02
16367,José Vargas Rodríguez,Avena,Granos,27737.3,2025-01-30
16368,Ana Quintero,Lavaloza Axion,Limpieza,20889.86,2025-04-12
16369,Edna Ochoa Betancur,Maíz Pira,Granos,26039.87,2024-11-03
16370,Dario Freddy Zuluaga,Leche Alquería,Bebidas,5942.06,2025-02-22
16371,Juan Rodríguez Rodríguez,Detergente Ariel,Limpieza,19492.99,2025-08-05
16372,Abel Stiven Pérez,Gaseosa Postobón Manzana,Bebidas,23607.52,2025-08-15
16373,Aurora Constanza Miranda Salamanca,Coca-Cola,Bebidas,26553.69,2025-07-30
16374,Juan Palacios Gómez,Arveja Verde,Granos,19648.16,2025-10-06
16375,Alexander Ortiz Rodríguez,Maíz Pira,Granos,12082.56,2025-07-17
16376,Jairo Torres,Té Lipton Durazno,Bebidas,5983.95,2025-03-23
16377,Rosalba Beatriz Fajardo,Maíz Pira,Granos,8786.24,2025-06-02
16378,Héctor José Pardo,Aceite Premier,Alimentos,7093.93,2025-08-31
16379,María María García,Detergente Ariel,Limpieza,7621.69,2025-04-01
16380,Jaime Torres,Sal Refisal,Alimentos,5059.55,2024-11-20
16381,Darwin José Bautista,Atún Van Camps,Alimentos,29925.27,2025-06-24
16382,José Beltrán,Agua Brisa con gas,Bebidas,10054.27,2025-07-04
16383,Cecilia Fonseca Mosquera,Detergente Ariel,Limpieza,9790.53,2025-09-22
16384,Alberto Iván Rodríguez Silva,Lentejas La Constancia,Alimentos,17877.85,2025-04-08
16385,Alcira Benavides,Garbanzo,Granos,8347.38,2025-07-30
16386,César Guerrero,Agua Brisa con gas,Bebidas,5743.8,2024-11-02
16387,Hernando Mauricio Díaz Escobar,Sal Refisal,Alimentos,20619.58,2025-10-08
16388,Gabriel Andrés Benavides Pinto,Papel Higiénico Familia,Limpieza,17512.01,2025-04-05
16389,Dora Katherin Castro,Toallas de Cocina Scott,Limpieza,29078.04,2025-03-14
16390,María Rodríguez Vélez,Avena,Granos,7321.1,2024-12-02
16391,Antonio Franco,Lentejas Ramo,Granos,3894.6,2025-07-21
16392,Alexandra Gladys Rodríguez,Maíz Pira,Granos,27565.67,2024-11-21
16393,Luis Felipe Pineda,Toallas de Cocina Scott,Limpieza,25250.59,2025-03-06
16394,Julia Eugenia Sánchez,Toallas de Cocina Scott,Limpieza,22420.75,2024-11-26
16395,Mónica Vásquez Serna,Jugo Hit,Bebidas,27939.6,2024-11-12
16396,Gabriela Manrique,Aceite Premier,Alimentos,19122.78,2024-11-13
16397,Laura María Álvarez,Jugo Hit,Bebidas,2217.03,2025-05-23
16398,Lina Cuesta Mendoza,Avena,Granos,28319.37,2025-09-05
16399,Pedro Pacheco Mora,Agua Brisa con gas,Bebidas,17507.72,2024-10-20
16400,Eduardo Santos Ríos,Toallas de Cocina Scott,Limpieza,25053.41,2024-10-29
16401,Francisco Gómez,Detergente Ariel,Limpieza,19967.32,2025-02-09
16402,Dary Rosero Restrepo,Fríjol Cargamanto,Granos,12303.83,2024-12-21
16403,Maicol Orozco Cortés,Cloro Clorox,Limpieza,22978.38,2025-09-10
16404,Cecilia González Cortés,Garbanzo,Granos,2036.16,2025-05-01
16405,Leidy Patricia Galvis Osorio,Aceite Premier,Alimentos,13014.56,2024-10-17
16406,Fabián Agudelo Mesa,Agua Cristal,Bebidas,26419.87,2025-01-10
16407,Elkin Albeiro Moreno,Toallas de Cocina Scott,Limpieza,26025.45,2025-02-27
16408,Lina Márquez Angarita,Avena,Granos,2279.17,2024-12-22
16409,Natalia Flor Gutiérrez,Fríjoles Diana,Alimentos,8230.76,2025-06-28
16410,Gloria Edith García Pérez,Trigo Integral,Granos,10964.04,2025-08-14
16411,Libardo Alberto López,Gaseosa Postobón Manzana,Bebidas,6217.72,2025-02-11
16412,Jesús Emilio Pedraza,Aceite Premier,Alimentos,21321.9,2024-11-30
16413,Kelly Milena González,Papel Higiénico Familia,Limpieza,19048.85,2025-06-07
16414,Jesús Rueda,Lentejas Ramo,Granos,25462.3,2025-09-15
16415,Elena Suárez Rodríguez,Arroz Roa,Alimentos,23842.01,2025-03-05
16416,Rita Ana Pacheco Peña,Coca-Cola,Bebidas,23700.91,2025-05-04
16417,Lucía Vanesa Pérez Estrada,Toallas de Cocina Scott,Limpieza,3466.92,2024-12-12
16418,Daniel Reyes Vásquez,Cloro Clorox,Limpieza,3261.96,2025-01-29
16419,Elena González Ocampo,Té Lipton Durazno,Bebidas,24101.93,2025-09-02
16420,Segundo Muñoz,Desinfectante Fabuloso,Limpieza,27883.77,2025-04-11
16421,Daniel Efrén Sánchez,Harina Pan,Alimentos,15763.94,2025-08-27
16422,Claudia Natalia Niño Rodríguez,Desinfectante Fabuloso,Limpieza,14858.05,2025-01-12
16423,Esperanza Luz Suárez,Garbanzo,Granos,3509.66,2025-03-20
16424,María Erika Mosquera Figueroa,Azúcar Manuelita,Alimentos,11816.71,2025-08-25
16425,María Erika Sanabria,Té Lipton Durazno,Bebidas,13251.8,2025-09-14
16426,Hernando Iván Naranjo,Lentejas La Constancia,Alimentos,21471.12,2025-08-23
16427,John Fernando Ochoa,Fríjoles Diana,Alimentos,19660.01,2024-10-26
16428,Ernesto Rengifo Arias,Leche Alquería,Bebidas,5152.4,2024-11-01
16429,Yuri Mendoza Salazar,Jabón Rey,Limpieza,20625.34,2025-02-04
16430,Camilo Samir Vanegas Alfonso,Desinfectante Fabuloso,Limpieza,9352.77,2025-09-12
16431,Socorro Isabel Castillo,Maíz Pira,Granos,14515.97,2025-01-23
16432,Yamile Luz Cuesta Cáceres,Gaseosa Postobón Manzana,Bebidas,15890.16,2024-12-18
16433,David Gómez Serrano,Suavitel,Limpieza,9911.3,2024-12-04
16434,Jairo Galeano Caicedo,Sal Refisal,Alimentos,14343.63,2025-07-08
16435,Angélica Nidia Gómez González,Harina Pan,Alimentos,14157.12,2025-01-15
16436,Eduardo José Torres Gómez,Jugo Hit,Bebidas,4392.77,2025-06-26
16437,Ángela Barragán Londoño,Sal Refisal,Alimentos,6242.32,2025-01-11
16438,Martha María Herrera,Agua Brisa con gas,Bebidas,13159.38,2025-01-08
16439,María Angie Rodríguez Romero,Jugo Hit,Bebidas,29578.08,2025-09-01
16440,Juan Sánchez Medina,Arveja Verde,Granos,9856.3,2025-09-30
16441,Andrés Morales,Desinfectante Fabuloso,Limpieza,19916.59,2024-12-26
16442,Leidy Cifuentes Montoya,Arveja Verde,Granos,16050.05,2025-05-21
16443,María Rincón Gómez,Garbanzo,Granos,20868.37,2025-06-30
16444,Brayan Marco Daza Cano,Coca-Cola,Bebidas,24573.04,2024-12-14
16445,Andrés Leandro Daza,Lentejas La Constancia,Alimentos,5054.62,2024-12-05
16446,Luis Guillermo Pacheco Mora,Agua Cristal,Bebidas,14208.36,2025-08-19
16447,Antonio Torres,Arveja Verde,Granos,16233.68,2025-02-09
16448,Alexander Acevedo,Papel Higiénico Familia,Limpieza,9001.74,2024-12-12
16449,Pedro Quintero Durán,Fríjoles Diana,Alimentos,2713.87,2025-05-06
16450,Luz Guzmán Salazar,Gaseosa Postobón Manzana,Bebidas,24264.87,2025-05-25
16451,Alexis Silva,Leche Alquería,Bebidas,11272.02,2025-10-09
16452,Alexander Muñoz García,Lentejas La Constancia,Alimentos,25133.98,2025-07-29
16453,Emiro Andrés Henao,Sal Refisal,Alimentos,24798.58,2025-01-02
16454,Alba Gloria Acosta,Detergente Ariel,Limpieza,10350.2,2025-02-25
16455,Liliana Márquez Calderón,Coca-Cola,Bebidas,8904.78,2024-11-27
16456,María Quiroga Díaz,Jabón Rey,Limpieza,12491.32,2025-05-03
16457,Xiomara Cortés,Avena,Granos,23977.74,2025-09-10
16458,Lucía Clara Espitia,Aceite Premier,Alimentos,12620.47,2025-07-10
16459,Magda Vargas,Cloro Clorox,Limpieza,19476.08,2025-05-20
16460,Kevin González,Aceite Premier,Alimentos,14495.98,2025-09-04
16461,Yaneth Sandra Torres Santos,Maíz Pira,Granos,12643.94,2025-07-03
16462,Andrés García Rodríguez,Harina Pan,Alimentos,29526.4,2025-02-24
16463,Victoria Mónica Ospina,Suavitel,Limpieza,13472.57,2025-08-22
16464,Ángel Gómez,Azúcar Manuelita,Alimentos,18914.58,2025-03-10
16465,Inés María Sánchez,Toallas de Cocina Scott,Limpieza,17474.47,2025-02-20
16466,Alejandra María Peña Vásquez,Fríjol Cargamanto,Granos,2874.14,2024-11-29
16467,Ruby García Peña,Aceite Premier,Alimentos,12715.29,2025-04-23
16468,Cristian Wilson Vargas,Garbanzo,Granos,7304.3,2024-12-18
16469,Sebastián Rodríguez Arenas,Suavitel,Limpieza,11670.36,2025-06-10
16470,Cristina Castro Muñoz,Gaseosa Postobón Manzana,Bebidas,6131.46,2025-09-28
16471,Néstor Barrios Velasco,Desinfectante Fabuloso,Limpieza,19062.77,2025-06-14
16472,María Mónica Lozano,Fríjoles Diana,Alimentos,21559.74,2024-11-30
16473,Mercedes Vargas,Cloro Clorox,Limpieza,28046.77,2024-11-24
16474,Alexis Sánchez,Lentejas Ramo,Granos,20685.43,2024-12-06
16475,Rafael Guillermo Quintero Guevara,Arveja Verde,Granos,16488.94,2025-08-09
16476,Fernando Edgar Triana Delgado,Agua Brisa con gas,Bebidas,25697.41,2025-02-17
16477,Diego Jaramillo,Trigo Integral,Granos,15390.36,2025-08-13
16478,Yamile Moreno,Desinfectante Fabuloso,Limpieza,3439.04,2025-04-28
16479,Karen Elizabeth Arroyo,Aceite Premier,Alimentos,25315.72,2025-01-19
16480,Dolly Ortiz,Cloro Clorox,Limpieza,21519.61,2025-03-05
16481,Wilmer Jesús Salazar Castañeda,Lentejas La Constancia,Alimentos,5728.25,2025-06-20
16482,Lucila Arboleda,Té Lipton Durazno,Bebidas,16591.86,2025-05-09
16483,Isaac Ruiz,Agua Brisa con gas,Bebidas,8094.26,2025-01-15
16484,Wilson Quintero,Maíz Blanco,Granos,29979.35,2025-08-05
16485,Natalia Arroyo,Garbanzo,Granos,6171.36,2025-03-08
16486,Esther Olga Correa,Sal Refisal,Alimentos,19988.07,2025-09-04
16487,Carlos Rivas Ramírez,Maíz Blanco,Granos,16930.13,2025-10-01
16488,Beatriz María Polo,Azúcar Manuelita,Alimentos,14948.65,2024-12-12
16489,Danny Manuel Fonseca,Toallas de Cocina Scott,Limpieza,20746.08,2025-05-09
16490,Jairo López,Lentejas Ramo,Granos,9646.1,2025-09-12
16491,Vladimir Guillermo Sánchez,Arveja Verde,Granos,4940.73,2025-08-13
16492,Cecilia Beatriz Arias Mendoza,Fríjoles Diana,Alimentos,29795.84,2024-12-13
16493,Arley Manuel Vergara Pacheco,Maíz Blanco,Granos,12860.2,2025-03-31
16494,Juan Rendón,Agua Cristal,Bebidas,29918.67,2025-03-28
16495,María Mejía,Coca-Cola,Bebidas,18750.83,2025-09-04
16496,Marina Muñoz Angulo,Arveja Verde,Granos,20801.85,2025-10-04
16497,Felipe Guillermo Narváez,Desinfectante Fabuloso,Limpieza,13184.42,2025-03-08
16498,Jesús Caicedo,Maíz Blanco,Granos,24134.09,2024-10-26
16499,Javier Reyes Rodríguez,Avena,Granos,13356.21,2025-03-26
16500,Francy Monroy,Suavitel,Limpieza,13516.43,2025-06-16
16501,Rafael Suárez,Cloro Clorox,Limpieza,15547.05,2025-04-18
16502,Antonio Jader Aguilar Martínez,Fríjol Cargamanto,Granos,26988.81,2024-12-01
16503,Luis Eduardo González,Aceite Premier,Alimentos,17587.31,2025-07-05
16504,Leticia Suárez,Suavitel,Limpieza,29450.4,2025-04-22
16505,Andrés Antonio Valencia Martínez,Azúcar Manuelita,Alimentos,7968.7,2024-11-12
16506,Sebastián Robinson Barrios,Sal Refisal,Alimentos,25506.24,2024-12-27
16507,Elena Galvis,Coca-Cola,Bebidas,23353.35,2025-08-25
16508,Enith Guzmán Sierra,Jugo Hit,Bebidas,20980.31,2025-04-26
16509,Lizeth Nancy Reyes,Maíz Blanco,Granos,18492.06,2024-11-12
16510,José Andrés Sierra Osorio,Aceite Premier,Alimentos,13776.2,2025-06-09
16511,Rosa María Álvarez,Lentejas La Constancia,Alimentos,9558.28,2025-01-21
16512,Lina Jacqueline Murillo,Harina Pan,Alimentos,2828.61,2025-01-10
16513,Jhon Omar Mercado,Lentejas La Constancia,Alimentos,29325.99,2024-10-19
16514,Martha María Ocampo,Trigo Integral,Granos,25796.8,2025-04-06
16515,Juan Rincón,Lentejas La Constancia,Alimentos,24312.05,2024-12-03
16516,José Arturo Hernández Quintero,Jugo Hit,Bebidas,16455.02,2025-08-22
16517,Manuel David Gamboa,Agua Brisa con gas,Bebidas,14702.55,2025-05-05
16518,Alix Vallejo,Detergente Ariel,Limpieza,28942.74,2025-09-12
16519,Antonio José Flórez,Trigo Integral,Granos,28872.93,2024-10-24
16520,Edith Figueroa,Fríjol Cargamanto,Granos,26734.88,2025-07-28
16521,Jhon Kevin Acosta Bedoya,Jugo de Guayaba del Valle,Bebidas,26670.28,2025-04-12
16522,Juan Zuluaga,Harina Pan,Alimentos,11757.91,2025-01-02
16523,Andrés Aldemar Sánchez,Jabón Rey,Limpieza,6492.88,2025-07-12
16524,Nelly Valencia,Desinfectante Fabuloso,Limpieza,14430.47,2025-04-09
16525,Darwin Andrés Hurtado,Sal Refisal,Alimentos,28230.68,2024-10-19
16526,Javier Rodríguez,Avena,Granos,3267.65,2025-06-07
16527,Luis Mauricio Gómez González,Agua Brisa con gas,Bebidas,24237.25,2025-05-03
16528,Tatiana Nancy Castañeda Martínez,Arroz Roa,Alimentos,21936.58,2025-01-22
16529,Jhon Prieto,Toallas de Cocina Scott,Limpieza,20398.08,2024-10-16
16530,Alexander Prada,Coca-Cola,Bebidas,20204.5,2025-02-11
16531,Derly Carolina Velásquez,Harina Pan,Alimentos,18511.55,2025-07-09
16532,Tatiana Tania Gutiérrez Arrieta,Toallas de Cocina Scott,Limpieza,27317.92,2025-05-20
16533,Sara Sánchez,Arveja Verde,Granos,2272.57,2025-07-07
16534,Marina Muñoz,Lavaloza Axion,Limpieza,29671.79,2025-03-19
16535,Teresa Peña Miranda,Arroz Roa,Alimentos,21972.57,2025-09-01
16536,María Valencia Guerrero,Arroz Roa,Alimentos,27801.27,2025-02-16
16537,Jefferson Páez Rivera,Cloro Clorox,Limpieza,13234.35,2025-04-03
16538,María Gilma Córdoba,Cloro Clorox,Limpieza,19476.78,2025-06-02
16539,Milena Moreno,Suavitel,Limpieza,27387.84,2025-01-26
16540,Esther Páez Franco,Lavaloza Axion,Limpieza,6689.65,2024-11-25
16541,Luis Nicolás Valencia Barrera,Gaseosa Postobón Manzana,Bebidas,9756.46,2024-12-31
16542,Claudia María Quintero Castellanos,Garbanzo,Granos,4242.68,2025-09-11
16543,Alberto Ignacio Cabrera Reyes,Fríjol Cargamanto,Granos,7191.98,2025-06-06
16544,Johanna Doris Rodríguez,Harina Pan,Alimentos,23287.64,2025-04-20
16545,Alfonso Evelio Rodríguez,Azúcar Manuelita,Alimentos,12668.5,2025-06-13
16546,Fernando Córdoba Serna,Coca-Cola,Bebidas,5739.82,2025-08-07
16547,Fabián Quintero,Arveja Verde,Granos,21079.34,2025-09-21
16548,Jhon Andrés Moreno,Fríjol Cargamanto,Granos,2742.69,2025-02-11
16549,Fernando Jhon Ruiz Benavides,Gaseosa Postobón Manzana,Bebidas,7722.43,2024-10-18
16550,Sandra Karen Gómez Lozano,Arveja Verde,Granos,22671.57,2025-04-21
16551,Antonio Harol Silva Giraldo,Avena,Granos,4947.76,2025-03-21
16552,Carlos Bolívar Quiroz,Garbanzo,Granos,23465.45,2025-03-07
16553,Norma Giraldo,Gaseosa Postobón Manzana,Bebidas,24874.92,2025-05-18
16554,Juan Páez,Leche Alquería,Bebidas,25552.99,2025-07-23
16555,Rosalba Myriam Vera Arias,Lavaloza Axion,Limpieza,7833.54,2025-10-02
16556,Edith Andrea Leal,Toallas de Cocina Scott,Limpieza,23145.72,2024-10-22
16557,Wilson Sánchez Córdoba,Avena,Granos,29723.38,2025-07-02
16558,Yaneth Rodríguez,Arroz Roa,Alimentos,18325.7,2025-06-26
16559,Libardo Marín,Jugo de Guayaba del Valle,Bebidas,3015.77,2025-01-18
16560,Alejandro Óscar Arias,Azúcar Manuelita,Alimentos,28165.15,2025-07-03
16561,Sindy Lucila Rojas,Avena,Granos,25918.93,2025-02-01
16562,Diego Camilo Caicedo Gallego,Azúcar Manuelita,Alimentos,15029.42,2025-05-07
16563,Carlos Alberto Silva,Arroz Roa,Alimentos,19582.3,2025-01-12
16564,Enith María Rodríguez,Coca-Cola,Bebidas,15788.49,2025-06-19
16565,Luz Dina Martínez Villegas,Aceite Premier,Alimentos,14025.39,2025-05-02
16566,Andrés Ortiz García,Avena,Granos,8950.9,2025-02-15
16567,Cristian Jiménez,Garbanzo,Granos,23876.86,2024-11-12
16568,Rodrigo Angulo,Cloro Clorox,Limpieza,10036.9,2025-05-08
16569,Martha Patricia Guerrero Pulido,Agua Brisa con gas,Bebidas,12169.94,2025-01-02
16570,Fabián Esteban Morales,Lentejas Ramo,Granos,24285.86,2025-07-17
16571,Carolina Estela Parra,Jugo de Guayaba del Valle,Bebidas,14586.27,2025-05-23
16572,Elsa Marcela Castro Bernal,Lentejas La Constancia,Alimentos,21771.43,2025-10-11
16573,Jonathan Reinaldo Arboleda,Suavitel,Limpieza,11519.81,2025-03-25
16574,Mariana Pabón,Atún Van Camps,Alimentos,21314.4,2024-11-02
16575,Danilo Brandon Narváez,Lentejas Ramo,Granos,23475.82,2025-03-15
16576,Lucila Restrepo,Jugo de Guayaba del Valle,Bebidas,20272.63,2025-03-21
16577,Octavio Barbosa,Lentejas Ramo,Granos,22022.94,2025-07-29
16578,Esperanza Leidy Ortiz Cardona,Harina Pan,Alimentos,22262.2,2025-01-13
16579,Yeison Caicedo,Suavitel,Limpieza,27959.45,2024-10-17
16580,Martha Cruz Castro,Jugo de Guayaba del Valle,Bebidas,10307.51,2025-04-13
16581,María Yineth Alfonso,Coca-Cola,Bebidas,16829.3,2025-08-10
16582,Andrey Miguel Díaz Lara,Garbanzo,Granos,18592.13,2025-05-25
16583,Luz Cano,Azúcar Manuelita,Alimentos,4130.13,2025-05-02
16584,Anderson Zambrano Mosquera,Jugo de Guayaba del Valle,Bebidas,23770.24,2025-03-16
16585,Andrea Moreno,Agua Brisa con gas,Bebidas,2709.62,2025-10-14
16586,Ángela León,Cloro Clorox,Limpieza,25112.57,2025-09-13
16587,Jairo Anaya Díaz,Suavitel,Limpieza,20120.18,2024-11-05
16588,Myriam Vargas Rojas,Arroz Roa,Alimentos,8490.34,2024-12-16
16589,Alonso Juan Martínez,Trigo Integral,Granos,2008.83,2025-07-18
16590,Rosario Rosalba Solano,Avena,Granos,14586.75,2025-06-26
16591,Juan Dairo Gutiérrez Medina,Avena,Granos,18318.95,2025-05-06
16592,César Sandoval,Trigo Integral,Granos,17092.34,2025-07-13
16593,Luz Flórez Martínez,Maíz Pira,Granos,25284.26,2025-05-10
16594,Luz Patricia González,Detergente Ariel,Limpieza,12916.07,2025-01-14
16595,David Danilo Londoño,Detergente Ariel,Limpieza,10602.03,2025-10-06
16596,Patricia Rodríguez Rojas,Aceite Premier,Alimentos,2741.53,2025-03-25
16597,María Lorena Romero,Harina Pan,Alimentos,20638.73,2024-11-26
16598,María Jiménez,Agua Cristal,Bebidas,17674.53,2024-11-08
16599,Leidy González,Arroz Roa,Alimentos,18400.63,2025-05-24
16600,Norberto Rincón,Papel Higiénico Familia,Limpieza,2363.44,2025-06-07
16601,William Fernando Vera Delgado,Garbanzo,Granos,20664.97,2025-05-08
16602,Fabián Fernando Ocampo Mendoza,Arroz Roa,Alimentos,14017.2,2025-03-28
16603,Ana Salazar Rivera,Leche Alquería,Bebidas,21801.74,2025-07-20
16604,Gustavo Alejandro Henao Naranjo,Harina Pan,Alimentos,14706.12,2025-03-14
16605,Rafael Cristian Fernández Álvarez,Leche Alquería,Bebidas,9058.46,2024-10-24
16606,Antonio Jaramillo Ramos,Arroz Roa,Alimentos,25314.14,2025-01-09
16607,María Ortiz,Arroz Roa,Alimentos,23657.04,2024-12-29
16608,María Alcira López,Desinfectante Fabuloso,Limpieza,4303.83,2025-06-29
16609,Marta Carvajal,Maíz Blanco,Granos,16989.18,2025-02-01
16610,Miguel Gutiérrez Rangel,Gaseosa Postobón Manzana,Bebidas,17925.05,2025-05-08
16611,Camilo John García,Detergente Ariel,Limpieza,23843.86,2024-12-10
16612,Marcela Sara Vásquez,Fríjoles Diana,Alimentos,9221.17,2025-08-27
16613,Sindy Torres García,Garbanzo,Granos,24181.45,2025-02-19
16614,Claudia Rosa Agudelo,Cloro Clorox,Limpieza,29673.57,2024-11-12
16615,Alejandro Vega Acevedo,Harina Pan,Alimentos,17464.49,2025-01-21
16616,Yesid Pérez,Jabón Rey,Limpieza,13453.0,2025-01-31
16617,Martha Torres,Aceite Premier,Alimentos,14022.58,2025-04-08
16618,Patricia Alicia Daza,Gaseosa Postobón Manzana,Bebidas,8582.56,2025-04-20
16619,Esther Elizabeth Guerrero Caicedo,Lavaloza Axion,Limpieza,11797.92,2025-09-26
16620,Amalia Acosta,Coca-Cola,Bebidas,3610.32,2025-01-04
16621,Alejandra María Granados Torres,Gaseosa Postobón Manzana,Bebidas,17892.04,2025-02-06
16622,Deisy Marleny Niño,Fríjoles Diana,Alimentos,19639.29,2025-07-27
16623,Stella Rosalba Mejía Romero,Harina Pan,Alimentos,24783.22,2025-03-28
16624,Francisco Peña Castillo,Jabón Rey,Limpieza,13984.33,2025-10-12
16625,Yenny Romero,Toallas de Cocina Scott,Limpieza,25817.76,2024-10-29
16626,Elena Cardona,Arroz Roa,Alimentos,4866.71,2024-10-17
16627,Flor Margarita Bernal,Arveja Verde,Granos,3060.39,2025-01-22
16628,Alejandro Alberto Torres Franco,Garbanzo,Granos,27833.41,2025-06-13
16629,Jair Ríos Muñoz,Leche Alquería,Bebidas,17306.91,2025-05-18
16630,Beatriz Martha Montenegro Arroyo,Té Lipton Durazno,Bebidas,9485.74,2024-12-16
16631,Eduardo Carlos Rojas,Té Lipton Durazno,Bebidas,16611.06,2025-10-06
16632,Augusto Navarro Muñoz,Agua Cristal,Bebidas,22398.41,2025-04-04
16633,Eduardo Gaitán,Desinfectante Fabuloso,Limpieza,3661.53,2025-03-07
16634,Edisson Luis López Perdomo,Azúcar Manuelita,Alimentos,12213.4,2024-10-21
16635,Luis Franco Amaya,Leche Alquería,Bebidas,9983.02,2025-09-21
